期号,日期,中奖号码 1,2,3,4,5,超級球,上期出现号码,小,大,单数,双数,1-10,11-20,21-30,31-40,41-50,51-60,61-70,71-80,一奖 中奖注数,一奖 每注奖金,二奖 中奖注数,二奖 每注奖金,三奖 中奖注数,三奖 每注奖金,四奖 中奖注数,四奖 每注奖金,五奖 中奖注数,五奖 每注奖金,六奖 中奖注数,六奖 每注奖金,七奖 中奖注数,七奖 每注奖金,八奖 中奖注数,八奖 每注奖金,九奖 中奖注数,九奖 每注奖金
4/28/2015,2015-04-28,22,27,55,58,63,11,,2,3,3,2,0,0,2,0,0,2,1,0,0,0.00,2,1000000.00,24,5000.00,312,500.00,1597,50.00,20923,5.00,36523,5.00,318571,2.00,863137,1.00
4/24/2015,2015-04-24,24,25,29,47,67,4,,3,2,4,1,0,0,3,0,1,0,1,0,0,0.00,1,1000000.00,16,5000.00,375,500.00,1781,50.00,25273,5.00,41544,5.00,345489,2.00,886873,1.00
4/21/2015,2015-04-21,31,33,35,41,69,11,41,3,2,5,0,0,0,0,3,1,0,1,0,0,0.00,3,1000000.00,24,5000.00,319,500.00,1533,50.00,21897,5.00,36444,5.00,312048,2.00,853652,1.00
4/17/2015,2015-04-17,15,18,29,41,50,5,,3,2,3,2,0,2,1,0,2,0,0,0,0,0.00,1,1000000.00,34,5000.00,386,500.00,1816,50.00,24311,5.00,40990,5.00,328101,2.00,823783,1.00
4/14/2015,2015-04-14,3,7,25,68,71,3,68,3,2,4,1,2,0,1,0,0,0,1,1,0,0.00,0,0.00,15,5000.00,223,500.00,1441,50.00,19698,5.00,33816,5.00,264939,2.00,643094,1.00
4/10/2015,2015-04-10,6,11,32,46,68,9,,3,2,1,4,1,1,0,1,1,0,1,0,0,0.00,0,0.00,25,5000.00,281,500.00,1580,50.00,21043,5.00,37089,5.00,306657,2.00,778197,1.00
4/7/2015,2015-04-07,5,15,22,26,64,6,,4,1,2,3,1,1,2,0,0,0,1,0,0,0.00,1,1000000.00,32,5000.00,382,500.00,1614,50.00,24479,5.00,34982,5.00,277525,2.00,688194,1.00
4/3/2015,2015-04-03,10,36,47,63,74,2,,2,3,2,3,1,0,0,1,1,0,1,1,0,0.00,1,1000000.00,16,5000.00,253,500.00,1166,50.00,18051,5.00,29557,5.00,261478,2.00,714150,1.00
3/31/2015,2015-03-31,8,26,41,61,73,11,,2,3,3,2,1,0,1,0,1,0,1,1,0,0.00,2,1000000.00,16,5000.00,217,500.00,1211,50.00,16714,5.00,29939,5.00,266328,2.00,720677,1.00
3/27/2015,2015-03-27,17,21,36,58,70,3,,3,2,2,3,0,1,1,1,0,1,1,0,0,0.00,2,1000000.00,23,5000.00,259,500.00,1253,50.00,17915,5.00,31141,5.00,270570,2.00,724961,1.00
3/24/2015,2015-03-24,2,23,32,45,55,12,,3,2,3,2,1,0,1,1,1,1,0,0,1,59000000.00,3,1000000.00,35,5000.00,360,500.00,1700,50.00,24309,5.00,39215,5.00,320354,2.00,815702,1.00
3/20/2015,2015-03-20,7,50,54,61,75,7,,1,4,3,2,1,0,0,0,1,1,1,1,0,0.00,0,0.00,17,5000.00,246,500.00,1308,50.00,17069,5.00,31385,5.00,294590,2.00,801921,1.00
3/17/2015,2015-03-17,11,27,44,45,58,3,45,2,3,3,2,0,1,1,0,2,1,0,0,0,0.00,1,1000000.00,20,5000.00,328,500.00,1671,50.00,23265,5.00,38313,5.00,314257,2.00,792507,1.00
3/13/2015,2015-03-13,8,22,30,42,45,3,30,3,2,1,4,1,0,2,0,2,0,0,0,0,0.00,0,0.00,22,5000.00,387,500.00,1795,50.00,26202,5.00,40748,5.00,321860,2.00,801178,1.00
3/10/2015,2015-03-10,10,14,19,30,73,14,"30,73",4,1,2,3,1,2,1,0,0,0,0,1,0,0.00,1,1000000.00,25,5000.00,372,500.00,1818,50.00,25864,5.00,36504,5.00,278051,2.00,677817,1.00
3/6/2015,2015-03-06,30,48,55,68,73,5,,1,4,2,3,0,0,1,0,1,1,1,1,0,0.00,0,0.00,14,5000.00,243,500.00,1326,50.00,17759,5.00,29647,5.00,270189,2.00,794317,1.00
3/3/2015,2015-03-03,9,11,42,44,50,3,,2,3,2,3,1,1,0,0,3,0,0,0,0,0.00,0,0.00,16,5000.00,276,500.00,1376,50.00,19183,5.00,32824,5.00,259463,2.00,633238,1.00
2/27/2015,2015-02-27,7,49,53,60,64,4,,1,4,3,2,1,0,0,0,1,2,1,0,1,127000000.00,1,1000000.00,29,5000.00,453,500.00,2298,50.00,32453,5.00,53298,5.00,478358,2.00,1304471,1.00
2/24/2015,2015-02-24,15,23,26,45,66,4,66,3,2,3,2,0,1,2,0,1,0,1,0,0,0.00,1,1000000.00,38,5000.00,460,500.00,2398,50.00,33706,5.00,54797,5.00,447452,2.00,1173429,1.00
2/20/2015,2015-02-20,2,6,8,52,66,13,"6,66",3,2,0,5,3,0,0,0,0,1,1,0,0,0.00,0,0.00,24,5000.00,368,500.00,2399,50.00,32693,5.00,50326,5.00,393659,2.00,990003,1.00
2/17/2015,2015-02-17,6,45,50,65,66,1,65,1,4,2,3,1,0,0,0,2,0,2,0,0,0.00,1,1000000.00,21,5000.00,321,500.00,1537,50.00,22444,5.00,35865,5.00,315338,2.00,866944,1.00
2/13/2015,2015-02-13,4,20,44,65,74,14,,2,3,1,4,1,1,0,0,1,0,1,1,0,0.00,1,1000000.00,31,5000.00,356,500.00,2015,50.00,28423,5.00,47210,5.00,403390,2.00,1070105,1.00
2/10/2015,2015-02-10,7,42,53,58,71,15,,1,4,3,2,1,0,0,0,1,2,0,1,0,0.00,0,0.00,24,5000.00,368,500.00,1726,50.00,25552,5.00,43484,5.00,399561,2.00,1081497,1.00
2/6/2015,2015-02-06,5,6,17,33,68,13,,4,1,3,2,2,1,0,1,0,0,1,0,0,0.00,1,1000000.00,21,5000.00,381,500.00,2173,50.00,29450,5.00,48891,5.00,380317,2.00,913204,1.00
2/3/2015,2015-02-03,11,22,25,58,69,13,,3,2,3,2,0,1,2,0,0,1,1,0,0,0.00,1,1000000.00,26,5000.00,322,500.00,1654,50.00,22761,5.00,39485,5.00,327941,2.00,825864,1.00
1/30/2015,2015-01-30,18,31,39,45,55,6,,2,3,4,1,0,1,0,2,1,1,0,0,0,0.00,2,1000000.00,19,5000.00,324,500.00,1615,50.00,23260,5.00,37998,5.00,314080,2.00,826754,1.00
1/27/2015,2015-01-27,5,26,27,44,57,7,,3,2,3,2,1,0,2,0,1,1,0,0,0,0.00,0,0.00,24,5000.00,280,500.00,1722,50.00,21040,5.00,40913,5.00,323085,2.00,793294,1.00
1/23/2015,2015-01-23,14,15,32,68,72,8,,3,2,1,4,0,2,0,1,0,0,1,1,0,0.00,0,0.00,19,5000.00,285,500.00,1291,50.00,18905,5.00,34134,5.00,304879,2.00,831814,1.00
1/20/2015,2015-01-20,31,35,56,59,63,6,,2,3,4,1,0,0,0,2,0,2,1,0,0,0.00,0,0.00,18,5000.00,249,500.00,1382,50.00,18751,5.00,31089,5.00,274581,2.00,791841,1.00
1/16/2015,2015-01-16,26,32,44,45,58,11,,2,3,1,4,0,0,1,1,2,1,0,0,1,270000000.00,2,1000000.00,59,5000.00,884,500.00,4728,50.00,67050,5.00,110067,5.00,935951,2.00,2522758,1.00
1/13/2015,2015-01-13,12,20,25,50,51,7,50,3,2,2,3,0,2,1,0,1,1,0,0,0,0.00,6,1000000.00,57,5000.00,993,500.00,5251,50.00,66263,5.00,114825,5.00,917845,2.00,2324249,1.00
1/9/2015,2015-01-09,37,49,50,56,57,8,,1,4,3,2,0,0,0,1,2,2,0,0,0,0.00,3,1000000.00,45,5000.00,716,500.00,3613,50.00,48687,5.00,82754,5.00,714498,2.00,2023889,1.00
1/6/2015,2015-01-06,12,20,27,38,75,4,,3,2,2,3,0,2,1,1,0,0,0,1,0,0.00,1,1000000.00,58,5000.00,647,500.00,3592,50.00,51355,5.00,82004,5.00,672819,2.00,1730296,1.00
1/2/2015,2015-01-02,13,15,35,62,74,12,,3,2,3,2,0,2,0,1,0,0,1,1,0,0.00,2,1000000.00,36,5000.00,524,500.00,2605,50.00,37567,5.00,62750,5.00,548448,2.00,1512693,1.00
12/30/2014,2014-12-30,3,7,44,63,67,12,,2,3,4,1,2,0,0,0,1,0,2,0,0,0.00,2,1000000.00,41,5000.00,539,500.00,2845,50.00,39742,5.00,69666,5.00,573522,2.00,1474219,1.00
12/26/2014,2014-12-26,2,5,10,20,38,14,10,4,1,1,4,3,1,0,1,0,0,0,0,0,0.00,2,1000000.00,64,5000.00,1246,500.00,3548,50.00,57546,5.00,64462,5.00,475106,2.00,1185733,1.00
12/23/2014,2014-12-23,4,10,31,56,66,7,,3,2,1,4,2,0,0,1,0,1,1,0,0,0.00,1,1000000.00,39,5000.00,533,500.00,2975,50.00,38922,5.00,69894,5.00,579407,2.00,1480949,1.00
12/19/2014,2014-12-19,14,18,58,59,68,4,"58,68",2,3,1,4,0,2,0,0,0,2,1,0,0,0.00,1,1000000.00,34,5000.00,445,500.00,2119,50.00,29892,5.00,50188,5.00,442923,2.00,1210652,1.00
12/16/2014,2014-12-16,41,58,68,72,73,1,58,0,5,2,3,0,0,0,0,1,1,1,2,0,0.00,2,1000000.00,23,5000.00,388,500.00,1979,50.00,27524,5.00,44209,5.00,376988,2.00,1105402,1.00
12/12/2014,2014-12-12,2,31,46,58,65,7,,2,3,2,3,1,0,0,1,1,1,1,0,0,0.00,1,1000000.00,18,5000.00,370,500.00,2111,50.00,27451,5.00,49455,5.00,446952,2.00,1231344,1.00
12/9/2014,2014-12-09,27,45,49,51,52,14,51,1,4,4,1,0,0,1,0,2,2,0,0,0,0.00,0,0.00,30,5000.00,337,500.00,1740,50.00,25272,5.00,39439,5.00,337974,2.00,918033,1.00
12/5/2014,2014-12-05,4,5,11,51,59,5,,3,2,4,1,2,1,0,0,0,2,0,0,0,0.00,1,1000000.00,37,5000.00,343,500.00,2182,50.00,30029,5.00,49147,5.00,379469,2.00,924596,1.00
12/2/2014,2014-12-02,13,18,22,49,62,11,,3,2,2,3,0,2,1,0,1,0,1,0,0,0.00,0,0.00,18,5000.00,271,500.00,1709,50.00,23880,5.00,39984,5.00,335541,2.00,870913,1.00
11/28/2014,2014-11-28,8,26,29,36,47,10,"29,47",4,1,2,3,1,0,2,1,1,0,0,0,0,0.00,0,0.00,24,5000.00,283,500.00,1385,50.00,20016,5.00,31503,5.00,248552,2.00,615401,1.00
11/25/2014,2014-11-25,10,11,29,47,56,4,,3,2,3,2,1,1,1,0,1,1,0,0,0,0.00,0,0.00,18,5000.00,476,500.00,1835,50.00,26603,5.00,40520,5.00,316323,2.00,773167,1.00
11/21/2014,2014-11-21,3,12,35,37,63,15,37,4,1,4,1,1,1,0,2,0,0,1,0,0,0.00,0,0.00,19,5000.00,314,500.00,1622,50.00,22736,5.00,40655,5.00,324016,2.00,796313,1.00
11/18/2014,2014-11-18,37,39,53,68,75,6,68,1,4,4,1,0,0,0,2,0,1,1,1,0,0.00,1,1000000.00,12,5000.00,239,500.00,1164,50.00,16970,5.00,28647,5.00,249109,2.00,748855,1.00
11/14/2014,2014-11-14,3,49,61,62,68,15,,1,4,3,2,1,0,0,0,1,0,3,0,0,0.00,0,0.00,19,5000.00,259,500.00,1197,50.00,17078,5.00,29282,5.00,278911,2.00,806920,1.00
11/11/2014,2014-11-11,23,25,28,30,75,11,,4,1,3,2,0,0,4,0,0,0,0,1,0,0.00,0,0.00,28,5000.00,385,500.00,1644,50.00,22728,5.00,36007,5.00,293995,2.00,740662,1.00
11/7/2014,2014-11-07,31,35,41,65,66,5,41,2,3,4,1,0,0,0,2,1,0,2,0,0,0.00,0,0.00,28,5000.00,256,500.00,1348,50.00,18624,5.00,32213,5.00,289677,2.00,839009,1.00
11/4/2014,2014-11-04,9,15,24,39,41,1,,3,2,4,1,1,1,1,1,1,0,0,0,1,321000000.00,5,1000000.00,104,5000.00,1677,500.00,6953,50.00,108056,5.00,155771,5.00,1286013,2.00,3327179,1.00
10/31/2014,2014-10-31,11,29,36,58,67,15,58,3,2,3,2,0,1,1,1,0,1,1,0,0,0.00,5,1000000.00,68,5000.00,988,500.00,4948,50.00,69042,5.00,114526,5.00,991258,2.00,2624914,1.00
10/28/2014,2014-10-28,3,50,57,58,60,11,,1,4,2,3,1,0,0,0,1,3,0,0,0,0.00,1,1000000.00,60,5000.00,862,500.00,4265,50.00,57856,5.00,95536,5.00,849824,2.00,2329467,1.00
10/24/2014,2014-10-24,2,14,21,28,55,3,,4,1,2,3,1,1,2,0,0,1,0,0,0,0.00,2,1000000.00,78,5000.00,1137,500.00,5077,50.00,72872,5.00,101846,5.00,809009,2.00,2051354,1.00
10/21/2014,2014-10-21,5,35,37,41,66,11,,3,2,4,1,1,0,0,2,1,0,1,0,0,0.00,3,1000000.00,55,5000.00,667,500.00,3679,50.00,48686,5.00,81226,5.00,704559,2.00,1871534,1.00
10/17/2014,2014-10-17,21,31,43,56,60,12,,2,3,3,2,0,0,1,1,1,2,0,0,0,0.00,2,1000000.00,40,5000.00,551,500.00,2946,50.00,41378,5.00,69708,5.00,593139,2.00,1601798,1.00
10/14/2014,2014-10-14,11,37,46,64,68,15,,2,3,2,3,0,1,0,1,1,0,2,0,0,0.00,5,1000000.00,41,5000.00,527,500.00,2556,50.00,36077,5.00,59634,5.00,532974,2.00,1457696,1.00
10/10/2014,2014-10-10,2,32,35,50,59,3,,3,2,2,3,1,0,0,2,1,1,0,0,0,0.00,2,1000000.00,33,5000.00,493,500.00,2580,50.00,35613,5.00,59761,5.00,520816,2.00,1406425,1.00
10/7/2014,2014-10-07,16,29,46,48,55,2,,2,3,2,3,0,1,1,0,2,1,0,0,0,0.00,2,1000000.00,39,5000.00,500,500.00,2331,50.00,34940,5.00,55233,5.00,456053,2.00,1208394,1.00
10/3/2014,2014-10-03,3,20,34,58,67,6,3,3,2,2,3,1,1,0,1,0,1,1,0,0,0.00,0,0.00,26,5000.00,400,500.00,2206,50.00,31866,5.00,54233,5.00,473113,2.00,1237488,1.00
9/30/2014,2014-09-30,3,16,52,54,61,6,,2,3,2,3,1,1,0,0,0,2,1,0,0,0.00,1,1000000.00,28,5000.00,413,500.00,2075,50.00,29089,5.00,49033,5.00,423982,2.00,1106848,1.00
9/26/2014,2014-09-26,17,26,35,46,62,9,,3,2,2,3,0,1,1,1,1,0,1,0,0,0.00,0,0.00,86,5000.00,442,500.00,2060,50.00,27953,5.00,45273,5.00,383114,2.00,1009544,1.00
9/23/2014,2014-09-23,21,24,25,40,43,12,25,3,2,3,2,0,0,3,1,1,0,0,0,0,0.00,1,1000000.00,34,5000.00,419,500.00,1850,50.00,26207,5.00,42441,5.00,341935,2.00,850403,1.00
9/19/2014,2014-09-19,16,25,27,29,34,2,25,5,0,3,2,0,1,3,1,0,0,0,0,0,0.00,0,0.00,28,5000.00,511,500.00,1950,50.00,32187,5.00,40732,5.00,317134,2.00,791663,1.00
9/16/2014,2014-09-16,25,45,51,53,73,2,,1,4,5,0,0,0,1,0,1,2,0,1,0,0.00,3,1000000.00,21,5000.00,284,500.00,1286,50.00,20009,5.00,31034,5.00,271680,2.00,759817,1.00
9/12/2014,2014-09-12,18,28,33,36,42,7,,4,1,1,4,0,1,1,2,1,0,0,0,0,0.00,1,1000000.00,36,5000.00,412,500.00,2032,50.00,25687,5.00,44107,5.00,344521,2.00,879750,1.00
9/9/2014,2014-09-09,25,34,55,70,71,1,,2,3,3,2,0,0,1,1,0,1,1,1,0,0.00,1,1000000.00,16,5000.00,241,500.00,1165,50.00,17569,5.00,28123,5.00,245633,2.00,691540,1.00
9/5/2014,2014-09-05,7,12,20,24,59,7,,4,1,2,3,1,2,1,0,0,1,0,0,0,0.00,3,1000000.00,43,5000.00,440,500.00,2727,50.00,31126,5.00,50438,5.00,354243,2.00,799207,1.00
9/2/2014,2014-09-02,1,8,54,69,72,1,,2,3,2,3,2,0,0,0,0,1,1,1,0,0.00,3,1000000.00,15,5000.00,217,500.00,1119,50.00,16010,5.00,26374,5.00,224972,2.00,588630,1.00
8/29/2014,2014-08-29,3,26,45,58,73,12,,2,3,3,2,1,0,1,0,1,1,0,1,0,0.00,0,0.00,20,5000.00,214,500.00,1086,50.00,15348,5.00,26607,5.00,235369,2.00,626243,1.00
8/26/2014,2014-08-26,29,31,51,60,64,1,31,2,3,3,2,0,0,1,1,0,2,1,0,0,0.00,0,0.00,15,5000.00,222,500.00,1057,50.00,16360,5.00,26279,5.00,228810,2.00,636930,1.00
8/22/2014,2014-08-22,5,31,34,41,74,3,,3,2,3,2,1,0,0,2,1,0,0,1,1,180000000.00,1,1000000.00,45,5000.00,657,500.00,3178,50.00,44205,5.00,74299,5.00,640101,2.00,1693014,1.00
8/19/2014,2014-08-19,22,39,56,67,71,15,,1,4,3,2,0,0,1,1,0,1,1,1,0,0.00,2,1000000.00,37,5000.00,562,500.00,2681,50.00,36867,5.00,60563,5.00,532689,2.00,1505240,1.00
8/15/2014,2014-08-15,16,19,28,29,68,9,68,4,1,2,3,0,2,2,0,0,0,1,0,0,0.00,1,1000000.00,38,5000.00,572,500.00,3268,50.00,43722,5.00,71114,5.00,558733,2.00,1405025,1.00
8/12/2014,2014-08-12,32,53,60,63,68,6,,1,4,2,3,0,0,0,1,0,2,2,0,0,0.00,0,0.00,32,5000.00,407,500.00,2113,50.00,29800,5.00,48639,5.00,424850,2.00,1248443,1.00
8/8/2014,2014-08-08,9,16,61,70,75,7,,2,3,3,2,1,1,0,0,0,0,2,1,0,0.00,2,1000000.00,19,5000.00,408,500.00,2027,50.00,27977,5.00,51498,5.00,464627,2.00,1287967,1.00
8/5/2014,2014-08-05,25,28,36,45,53,6,,3,2,3,2,0,0,2,1,1,1,0,0,0,0.00,4,1000000.00,33,5000.00,454,500.00,2151,50.00,30944,5.00,48308,5.00,407860,2.00,1067147,1.00
8/1/2014,2014-08-01,13,29,34,37,72,6,,4,1,3,2,0,1,1,2,0,0,0,1,0,0.00,2,1000000.00,23,5000.00,323,500.00,1712,50.00,24479,5.00,39617,5.00,339865,2.00,903246,1.00
7/29/2014,2014-07-29,2,8,16,43,74,1,,3,2,1,4,2,1,0,0,1,0,0,1,0,0.00,0,0.00,21,5000.00,344,500.00,1501,50.00,25157,5.00,36221,5.00,292592,2.00,746872,1.00
7/25/2014,2014-07-25,22,29,33,41,68,12,22,3,2,3,2,0,0,2,1,1,0,1,0,0,0.00,0,0.00,15,5000.00,275,500.00,1570,50.00,21872,5.00,36538,5.00,311210,2.00,827180,1.00
7/22/2014,2014-07-22,14,18,22,31,47,15,,4,1,2,3,0,2,1,1,1,0,0,0,0,0.00,1,1000000.00,38,5000.00,414,500.00,1875,50.00,26802,5.00,39710,5.00,303810,2.00,752798,1.00
7/18/2014,2014-07-18,5,8,59,65,72,3,,2,3,3,2,2,0,0,0,0,1,1,1,0,0.00,1,1000000.00,18,5000.00,249,500.00,1268,50.00,17769,5.00,32736,5.00,284294,2.00,757221,1.00
7/15/2014,2014-07-15,2,4,17,36,40,5,,4,1,1,4,2,1,0,2,0,0,0,0,0,0.00,1,1000000.00,28,5000.00,386,500.00,1898,50.00,26015,5.00,37553,5.00,284052,2.00,689120,1.00
7/11/2014,2014-07-11,9,13,30,35,69,10,,4,1,4,1,1,1,1,1,0,0,1,0,0,0.00,0,0.00,21,5000.00,253,500.00,1324,50.00,17764,5.00,29796,5.00,243722,2.00,604817,1.00
7/8/2014,2014-07-08,14,25,27,48,49,9,,3,2,3,2,0,1,2,0,2,0,0,0,0,0.00,0,0.00,19,5000.00,295,500.00,1451,50.00,19940,5.00,33123,5.00,263792,2.00,666462,1.00
7/4/2014,2014-07-04,16,33,39,58,69,2,,2,3,3,2,0,1,0,2,0,1,1,0,0,0.00,0,0.00,13,5000.00,224,500.00,1072,50.00,15776,5.00,24997,5.00,217417,2.00,606086,1.00
7/1/2014,2014-07-01,9,22,38,47,49,15,,2,3,3,2,1,0,1,1,2,0,0,0,0,0.00,0,0.00,14,5000.00,196,500.00,-109,0.00,-2659,0.00,-4353,0.00,-36532,0.00,-93100,0.00
6/27/2014,2014-06-27,15,29,31,46,64,10,,3,2,3,2,0,1,1,1,1,0,1,0,1,33000000.00,0,0.00,15,5000.00,228,500.00,1222,50.00,16261,5.00,27408,5.00,234729,2.00,626183,1.00
6/24/2014,2014-06-24,13,17,24,47,65,10,,3,2,4,1,0,2,1,0,1,0,1,0,0,0.00,1,1000000.00,17,5000.00,275,500.00,1397,50.00,20168,5.00,32982,5.00,265149,2.00,681907,1.00
6/20/2014,2014-06-20,1,22,25,29,56,3,,4,1,3,2,1,0,3,0,0,1,0,0,0,0.00,0,0.00,17,5000.00,339,500.00,1645,50.00,24067,5.00,35284,5.00,274974,2.00,682620,1.00
6/17/2014,2014-06-17,10,14,24,47,60,3,,3,2,1,4,1,1,1,0,1,1,0,0,0,0.00,1,1000000.00,19,5000.00,252,500.00,1380,50.00,19826,5.00,31539,5.00,260090,2.00,656782,1.00
6/13/2014,2014-06-13,7,38,46,49,56,1,,1,4,2,3,1,0,0,1,2,1,0,0,1,66000000.00,1,1000000.00,20,5000.00,363,500.00,1482,50.00,23652,5.00,35471,5.00,306788,2.00,806194,1.00
6/10/2014,2014-06-10,2,10,24,26,74,7,,4,1,0,5,2,0,2,0,0,0,0,1,0,0.00,0,0.00,29,5000.00,381,500.00,2479,50.00,28913,5.00,47442,5.00,353898,2.00,857166,1.00
6/6/2014,2014-06-06,12,29,37,49,72,9,,3,2,3,2,0,1,1,1,1,0,0,1,0,0.00,2,1000000.00,21,5000.00,301,500.00,1555,50.00,20855,5.00,37433,5.00,315926,2.00,828442,1.00
6/3/2014,2014-06-03,19,28,62,66,74,6,62,2,3,1,4,0,1,1,0,0,0,2,1,0,0.00,0,0.00,17,5000.00,218,500.00,1222,50.00,17744,5.00,31142,5.00,279682,2.00,770414,1.00
5/30/2014,2014-05-30,10,13,42,43,62,2,10,2,3,2,3,1,1,0,0,2,0,1,0,0,0.00,0,0.00,11,5000.00,234,500.00,1155,50.00,17057,5.00,27879,5.00,234670,2.00,608407,1.00
5/27/2014,2014-05-27,1,6,10,46,58,13,,3,2,1,4,3,0,0,0,1,1,0,0,0,0.00,2,1000000.00,23,5000.00,275,500.00,1758,50.00,21815,5.00,35954,5.00,267117,2.00,653140,1.00
5/23/2014,2014-05-23,12,14,21,38,70,15,,3,2,1,4,0,2,1,1,0,0,1,0,0,0.00,1,1000000.00,20,5000.00,280,500.00,1628,50.00,22222,5.00,38351,5.00,309800,2.00,770042,1.00
5/20/2014,2014-05-20,10,40,63,64,69,7,,1,4,2,3,1,0,0,1,0,0,3,0,1,149000000.00,1,1000000.00,29,5000.00,434,500.00,2301,50.00,31092,5.00,55532,5.00,508875,2.00,1457629,1.00
5/16/2014,2014-05-16,13,14,16,50,56,11,,3,2,1,4,0,3,0,0,1,1,0,0,0,0.00,2,1000000.00,33,5000.00,486,500.00,2501,50.00,35255,5.00,59579,5.00,496229,2.00,1291775,1.00
5/13/2014,2014-05-13,37,46,48,70,74,1,,1,4,1,4,0,0,0,1,2,0,1,1,0,0.00,0,0.00,25,5000.00,389,500.00,1959,50.00,28101,5.00,45360,5.00,387864,2.00,1111352,1.00
5/9/2014,2014-05-09,10,28,39,51,59,14,51,2,3,3,2,1,0,1,1,0,2,0,0,0,0.00,3,1000000.00,20,5000.00,458,500.00,2078,50.00,30678,5.00,48587,5.00,416257,2.00,1092823,1.00
5/6/2014,2014-05-06,18,20,27,48,51,5,18,3,2,2,3,0,2,1,0,1,1,0,0,0,0.00,2,1000000.00,29,5000.00,446,500.00,2290,50.00,29977,5.00,50354,5.00,404481,2.00,1014536,1.00
5/2/2014,2014-05-02,1,18,26,35,40,13,,4,1,2,3,1,1,1,2,0,0,0,0,0,0.00,1,1000000.00,36,5000.00,497,500.00,2240,50.00,31668,5.00,48966,5.00,391697,2.00,977372,1.00
4/29/2014,2014-04-29,7,43,59,61,66,3,66,1,4,4,1,1,0,0,0,1,1,2,0,0,0.00,1,1000000.00,15,5000.00,266,500.00,1410,50.00,19658,5.00,33796,5.00,313711,2.00,863929,1.00
4/25/2014,2014-04-25,3,11,18,20,66,9,18,4,1,2,3,1,3,0,0,0,0,1,0,0,0.00,0,0.00,42,5000.00,498,500.00,2380,50.00,33053,5.00,48165,5.00,353630,2.00,843992,1.00
4/22/2014,2014-04-22,2,18,19,49,50,1,18,3,2,2,3,1,2,0,0,2,0,0,0,0,0.00,0,0.00,21,5000.00,358,500.00,1628,50.00,26075,5.00,34357,5.00,278091,2.00,694138,1.00
4/18/2014,2014-04-18,18,25,38,45,63,9,,2,3,3,2,0,1,1,1,1,0,1,0,0,0.00,0,0.00,18,5000.00,363,500.00,1549,50.00,21318,5.00,37463,5.00,308621,2.00,818289,1.00
4/15/2014,2014-04-15,4,39,46,47,70,13,47,1,4,2,3,1,0,0,1,2,0,1,0,0,0.00,1,1000000.00,22,5000.00,235,500.00,1355,50.00,18499,5.00,32266,5.00,293797,2.00,792309,1.00
4/11/2014,2014-04-11,3,42,44,47,57,8,,1,4,3,2,1,0,0,0,3,1,0,0,0,0.00,0,0.00,14,5000.00,246,500.00,1549,50.00,19880,5.00,36384,5.00,311842,2.00,812766,1.00
4/8/2014,2014-04-08,35,36,41,60,71,3,41,2,3,3,2,0,0,0,2,1,1,0,1,0,0.00,1,1000000.00,15,5000.00,239,500.00,1181,50.00,17162,5.00,29064,5.00,263080,2.00,790535,1.00
4/4/2014,2014-04-04,1,10,15,41,54,9,10,3,2,3,2,2,1,0,0,1,1,0,0,1,30000000.00,2,1000000.00,26,5000.00,351,500.00,1883,50.00,27617,5.00,43330,5.00,345035,2.00,857086,1.00
4/1/2014,2014-04-01,10,23,68,74,75,9,,2,3,2,3,1,0,1,0,0,0,1,2,0,0.00,3,1000000.00,11,5000.00,262,500.00,1362,50.00,18816,5.00,33074,5.00,304154,2.00,845487,1.00
3/28/2014,2014-03-28,2,3,9,50,73,12,73,3,2,3,2,3,0,0,0,1,0,0,1,0,0.00,1,1000000.00,24,5000.00,340,500.00,1957,50.00,27072,5.00,43422,5.00,324689,2.00,790593,1.00
3/25/2014,2014-03-25,19,26,51,57,73,15,,2,3,4,1,0,1,1,0,0,2,0,1,1,20000000.00,0,0.00,16,5000.00,258,500.00,1444,50.00,19925,5.00,34997,5.00,309990,2.00,851735,1.00
3/21/2014,2014-03-21,2,23,30,35,53,10,,4,1,3,2,1,0,2,1,0,1,0,0,0,0.00,1,1000000.00,26,5000.00,383,500.00,1909,50.00,26764,5.00,43795,5.00,339298,2.00,826551,1.00
3/18/2014,2014-03-18,11,19,24,33,51,7,,4,1,4,1,0,2,1,1,0,1,0,0,2,200000000.00,8,1000000.00,207,5000.00,2535,500.00,13685,50.00,168926,5.00,285489,5.00,2209320,2.00,5477956,1.00
3/14/2014,2014-03-14,7,20,40,54,69,12,69,2,3,2,3,1,1,0,1,0,1,1,0,0,0.00,5,1000000.00,97,5000.00,1278,500.00,6527,50.00,92457,5.00,152411,5.00,1288524,2.00,3348748,1.00
3/11/2014,2014-03-11,9,14,56,57,69,10,"57,69",2,3,3,2,1,1,0,0,0,2,1,0,0,0.00,2,1000000.00,77,5000.00,1056,500.00,5221,50.00,74025,5.00,122631,5.00,1064183,2.00,2851052,1.00
3/7/2014,2014-03-07,11,13,51,57,69,1,,2,3,5,0,0,2,0,0,0,2,1,0,0,0.00,3,1000000.00,51,5000.00,820,500.00,4174,50.00,59505,5.00,95775,5.00,816573,2.00,2156063,1.00
3/4/2014,2014-03-04,10,29,31,35,45,10,31,4,1,4,1,1,0,1,2,1,0,0,0,0,0.00,3,1000000.00,76,5000.00,938,500.00,4735,50.00,62351,5.00,99969,5.00,801165,2.00,2011363,1.00
